ID, lat1, lat2, lat3, lat4, lon1, lon2, lon3, lon4
7450,38.295,38.385,38.295,38.205,-112.36,-112.28,-112.28,-112.28
7451,38.385,38.385,38.295,38.295,-112.54,-112.46,-112.46,-112.36
7452,38.565,38.565,38.565,38.565,-113.18,-113.08,-112.9,-112.82
7453,37.665,37.575,37.665,37.575,-112.82,-112.82,-112.72,-112.72
7454,39.285,39.195,39.285,39.195,-114.43,-114.43,-114.35,-114.35
7455,38.925,38.835,38.925,38.835,-114.35,-114.35,-114.25,-114.25
7456,38.925,38.835,38.925,38.835,-114.35,-114.35,-114.25,-114.25
7457,39.645,39.555,39.645,39.555,-115.69,-115.69,-115.61,-115.61
7458,39.015,38.925,39.015,38.835,-117.04,-117.04,-116.96,-116.68
7459,39.015,38.925,39.015,38.835,-117.04,-117.04,-116.96,-116.68
7460,38.925,38.835,39.015,38.925,-117.14,-117.14,-117.04,-117.04
7461,38.745,38.745,38.925,38.745,-117.32,-117.22,-117.04,-116.86
7462,36.135,36.135,36.135,36.045,-116.6,-116.14,-116.06,-115.96
7463,33.615,33.615,32.805,32.985,-116.68,-116.6,-116.42,-115.96
7464,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7465,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7466,33.795,33.795,33.705,33.435,-116.68,-116.6,-116.6,-116.14
7467,33.795,33.795,33.705,33.435,-116.68,-116.6,-116.6,-116.14
7468,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7469,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7470,34.065,33.975,34.065,34.065,-116.86,-116.86,-116.78,-116.68
7471,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7472,34.065,33.705,33.615,33.615,-116.78,-116.78,-116.24,-116.14
7473,33.975,33.705,33.165,33.705,-116.78,-116.78,-116.78,-116.68
7474,33.885,33.795,33.795,34.155,-117.58,-117.58,-117.5,-117.04
7475,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7476,33.885,33.795,33.795,33.795,-117.58,-117.58,-117.5,-117.32
7477,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7478,34.965,34.965,34.965,34.965,-117.4,-117.32,-117.22,-117.14
7479,34.785,34.785,34.245,34.245,-118.13,-118.04,-117.86,-117.76
7480,34.785,34.785,34.245,34.245,-118.13,-117.94,-117.76,-117.68
7481,37.215,37.935,37.305,37.305,-119.21,-119.03,-118.93,-118.85
7482,36.855,36.765,36.765,36.765,-118.93,-118.93,-118.85,-118.75
7483,36.945,36.855,36.765,36.765,-118.93,-118.93,-118.93,-118.85
7484,36.855,36.765,37.305,37.575,-118.93,-118.93,-118.31,-118.13
7485,38.025,37.935,38.385,38.385,-118.93,-118.93,-118.85,-118.75
7486,37.305,37.305,37.305,37.935,-119.47,-119.39,-119.29,-119.11
7487,37.305,37.935,37.935,37.305,-119.47,-119.21,-119.11,-118.93
7488,37.665,37.665,38.025,38.025,-119.65,-119.57,-119.21,-119.11
7489,37.575,37.485,37.485,37.935,-119.57,-119.57,-119.47,-119.21
7490,37.845,37.755,37.845,37.755,-119.29,-119.29,-119.21,-119.21
7491,38.565,38.565,38.475,38.385,-118.85,-118.75,-118.75,-118.75
7492,38.565,38.565,38.565,38.475,-119.03,-118.93,-118.85,-118.85
7493,37.755,38.565,38.565,38.475,-119.29,-118.93,-118.85,-118.85
7494,38.475,38.565,38.475,38.385,-118.85,-118.75,-118.75,-118.75
7495,38.565,38.655,38.565,38.475,-118.75,-118.67,-118.67,-118.67
7496,38.475,38.475,38.385,38.385,-118.85,-118.75,-118.75,-118.67
7497,38.025,38.745,38.745,38.745,-119.39,-119.21,-119.11,-119.03
7498,38.745,38.745,38.655,38.565,-119.11,-119.03,-119.03,-119.03
7499,38.835,38.835,38.835,38.745,-119.21,-119.11,-119.03,-119.03
7500,39.015,38.745,38.655,38.565,-119.11,-118.93,-118.93,-118.93
7501,38.745,38.655,38.655,38.565,-118.93,-118.93,-118.85,-118.85
7502,38.475,38.565,38.475,38.385,-118.85,-118.75,-118.75,-118.75
7503,39.015,39.015,39.015,38.745,-119.11,-119.03,-118.93,-118.93
7504,39.015,39.015,38.655,38.655,-119.11,-119.03,-118.93,-118.75
7505,39.285,39.285,39.195,39.285,-119.11,-118.67,-118.67,-118.57
7506,38.475,38.295,38.295,38.295,-120.11,-119.75,-119.65,-119.57
7507,38.385,38.295,38.295,38.295,-119.75,-119.75,-119.65,-119.57
7508,38.385,38.295,38.295,38.295,-119.75,-119.75,-119.65,-119.57
7509,38.835,38.295,38.385,38.295,-120.01,-119.57,-119.29,-119.29
7510,38.295,38.385,38.295,38.295,-119.75,-119.65,-119.65,-119.57
7511,38.385,38.385,38.385,38.385,-119.75,-119.65,-119.57,-119.29
7512,39.015,38.475,38.385,38.385,-120.11,-120.11,-120.11,-119.83
7513,38.475,38.385,38.295,38.295,-120.19,-120.19,-119.65,-119.57
7514,38.475,38.475,38.475,38.475,-120.11,-119.93,-119.83,-119.75
7515,39.015,38.925,39.015,38.925,-120.19,-120.19,-120.11,-120.11
7516,38.835,38.745,38.655,38.655,-120.19,-120.01,-120.01,-119.93
7517,39.015,38.925,38.925,38.655,-120.11,-120.11,-120.01,-120.01
7518,39.105,39.105,39.015,39.105,-120.01,-119.93,-119.93,-119.83
7519,39.555,39.105,39.555,39.105,-120.19,-120.19,-120.11,-120.11
7520,39.015,38.925,39.015,38.925,-120.01,-120.01,-119.93,-119.93
7521,38.745,38.745,38.745,38.745,-120.11,-120.01,-119.93,-119.83
7522,39.015,38.925,38.835,38.745,-120.01,-120.01,-120.01,-120.01
7523,39.285,39.555,39.465,39.285,-119.21,-119.11,-119.11,-119.11
7524,39.015,39.015,39.015,39.015,-119.11,-119.03,-118.93,-118.85
7525,39.015,39.015,39.015,39.735,-119.29,-119.21,-119.11,-118.57
7526,39.735,39.825,39.735,39.735,-118.67,-118.57,-118.57,-118.49
7527,41.805,41.715,41.805,41.715,-115.43,-115.43,-115.33,-115.33
7528,40.905,40.815,40.905,40.815,-115.15,-115.15,-115.07,-115.07
7529,40.905,40.815,40.725,40.725,-115.07,-115.07,-114.89,-114.79
7530,40.275,40.365,40.275,40.365,-115.43,-115.33,-115.33,-115.25
7531,40.905,40.815,40.905,40.815,-115.15,-115.15,-115.07,-115.07
7532,40.545,40.455,40.545,40.455,-115.43,-115.43,-115.33,-115.33
7533,40.365,40.275,40.365,40.275,-115.43,-115.43,-115.33,-115.33
7534,40.365,40.275,40.365,40.275,-115.43,-115.43,-115.33,-115.33
7535,40.545,40.455,40.365,40.275,-115.51,-115.51,-115.51,-115.51
7536,41.085,41.085,41.085,41.085,-116.24,-116.14,-116.06,-115.96
7537,41.175,41.085,41.085,41.175,-116.32,-116.24,-116.14,-115.96
7538,41.175,41.085,41.085,41.175,-116.32,-116.24,-116.14,-115.96
7539,41.085,40.995,41.085,41.085,-116.24,-116.24,-116.14,-116.06
7540,41.085,40.995,41.085,41.085,-116.24,-116.24,-116.14,-116.06
7541,40.275,40.995,40.995,40.365,-116.5,-116.24,-116.14,-115.96
7542,40.635,40.545,40.635,41.085,-116.86,-116.86,-116.78,-116.24
7543,41.175,41.175,41.085,41.085,-116.32,-116.24,-116.24,-116.14
7544,40.635,41.265,41.085,41.175,-116.78,-116.32,-116.14,-115.96
7545,40.365,40.905,40.905,40.635,-117.32,-117.22,-117.14,-116.86
7546,40.905,40.815,40.905,40.635,-117.22,-117.22,-117.14,-116.86
7547,40.995,40.995,40.995,40.995,-117.68,-117.58,-117.5,-117.22
7548,41.625,41.535,41.715,41.625,-117.58,-117.58,-117.5,-117.5
7549,40.635,40.545,40.635,40.545,-118.31,-118.31,-118.21,-118.21
7550,40.005,40.005,40.545,40.635,-118.57,-118.49,-118.31,-118.21
7551,38.475,38.385,38.475,38.385,-120.38,-120.38,-120.29,-120.29
7552,38.475,38.385,38.475,38.385,-120.38,-120.38,-120.29,-120.29
7553,38.475,38.475,38.475,38.475,-120.38,-120.29,-120.19,-120.11
7554,39.105,39.105,39.015,38.925,-120.38,-120.29,-120.11,-120.01
7555,39.105,39.015,39.015,38.925,-120.29,-120.11,-120.01,-120.01
7556,39.015,38.925,39.105,39.015,-120.01,-120.01,-119.93,-119.93
7557,39.015,38.925,39.015,38.925,-120.11,-120.11,-120.01,-120.01
7558,39.015,38.925,39.015,38.925,-120.11,-120.11,-120.01,-120.01
7559,39.015,39.105,39.015,38.925,-120.01,-119.93,-119.93,-119.93
7560,38.835,39.015,38.925,39.015,-120.11,-120.01,-120.01,-119.93
7561,39.015,38.925,38.655,39.015,-120.01,-120.01,-120.01,-119.93
7562,39.015,39.015,38.925,39.015,-120.01,-119.93,-119.93,-119.83
7563,39.105,39.105,39.015,38.925,-120.01,-119.93,-119.93,-119.93
7564,38.475,38.475,38.475,38.475,-120.01,-119.93,-119.83,-119.75
7565,39.015,38.925,39.015,38.925,-120.01,-120.01,-119.93,-119.93
7566,38.475,38.475,38.475,38.475,-120.29,-120.19,-120.11,-120.01
7567,38.475,38.475,38.475,38.475,-120.38,-120.29,-120.19,-120.11
7568,39.015,39.105,39.015,38.925,-120.01,-119.93,-119.93,-119.93
7569,39.015,38.925,39.015,38.925,-120.01,-120.01,-119.93,-119.93
7570,39.015,39.015,38.925,38.925,-120.19,-120.11,-120.11,-120.01
7571,39.015,39.015,38.925,38.925,-120.19,-120.11,-120.11,-120.01
7572,39.015,39.015,38.925,38.925,-120.19,-120.11,-120.11,-120.01
7573,39.105,39.015,39.015,39.015,-120.29,-120.29,-120.19,-120.11
7574,39.015,39.015,39.015,39.015,-120.29,-120.19,-120.11,-120.01
7575,39.015,39.015,39.015,39.015,-120.29,-120.11,-120.01,-119.93
7576,39.465,39.375,39.375,39.375,-120.11,-120.01,-119.93,-119.83
7577,39.015,39.015,39.015,39.015,-120.29,-120.11,-120.01,-119.93
7578,39.195,39.105,39.015,39.825,-120.29,-120.29,-120.29,-119.47
7579,39.915,39.915,39.825,39.825,-119.57,-119.47,-119.47,-119.39
7580,39.015,39.015,38.925,39.015,-120.11,-120.01,-120.01,-119.93
7581,39.015,38.925,39.015,38.925,-120.01,-120.01,-119.93,-119.93
7582,39.015,39.015,38.925,38.925,-120.11,-120.01,-120.01,-119.93
7583,39.015,38.925,39.015,38.925,-120.01,-120.01,-119.93,-119.93
7584,39.015,39.015,39.015,39.015,-120.11,-120.01,-119.47,-119.39
7585,39.915,39.915,39.915,39.825,-119.75,-119.65,-119.57,-119.47
7586,39.915,39.915,39.825,39.825,-119.57,-119.47,-119.47,-119.39
7587,39.915,39.915,39.825,39.825,-119.57,-119.47,-119.47,-119.39
7588,39.915,39.825,39.915,39.825,-119.47,-119.47,-119.39,-119.39
7589,40.005,40.005,39.915,40.095,-119.57,-119.47,-119.47,-119.29
7590,42.075,41.715,41.625,41.715,-117.5,-117.5,-117.5,-117.4
7591,41.085,41.175,41.085,41.265,-118.75,-118.67,-118.67,-118.57
7592,40.365,40.455,40.365,40.545,-119.75,-119.65,-119.65,-119.57
7593,43.155,43.155,43.155,42.435,-119.21,-119.11,-119.03,-118.49
7594,32.805,32.535,32.805,32.805,-116.68,-116.68,-116.6,-116.5
7595,32.805,32.805,32.805,32.805,-116.96,-116.86,-116.78,-116.68
7596,33.165,33.165,32.805,32.805,-116.86,-116.78,-116.6,-116.5
7597,33.165,33.075,33.075,32.985,-116.78,-116.78,-116.68,-116.68
7598,33.165,33.075,32.985,32.985,-116.78,-116.68,-116.68,-116.6
7599,33.165,33.165,32.985,32.985,-116.86,-116.78,-116.68,-116.6
7600,33.165,33.165,33.075,32.985,-116.86,-116.78,-116.68,-116.68
7601,33.165,33.165,33.075,32.985,-116.86,-116.78,-116.68,-116.68
7602,33.165,33.165,32.985,32.985,-116.86,-116.78,-116.68,-116.6
7603,33.255,33.165,32.985,32.895,-116.78,-116.78,-116.6,-116.6
7604,33.165,32.985,32.805,32.805,-116.78,-116.6,-116.6,-116.5
7605,33.525,33.615,33.525,33.435,-117.22,-117.14,-117.14,-117.14
7606,33.165,33.705,33.165,33.705,-116.86,-116.78,-116.78,-116.68
7607,33.075,32.985,33.075,32.985,-116.78,-116.78,-116.68,-116.68
7608,33.885,33.795,33.525,33.525,-117.58,-117.58,-117.22,-117.14
7609,33.705,33.615,33.705,33.165,-117.14,-117.14,-117.04,-116.86
7610,33.705,33.165,33.705,33.165,-117.04,-116.86,-116.78,-116.78
7611,33.705,33.615,33.705,32.985,-117.14,-117.14,-117.04,-116.68
7612,33.705,33.615,33.165,32.985,-117.14,-117.14,-116.86,-116.68
7613,33.165,32.985,33.705,32.985,-116.86,-116.86,-116.78,-116.78
7614,33.525,33.705,33.525,33.165,-117.22,-117.14,-117.14,-116.78
7615,33.525,33.525,33.165,33.165,-117.22,-117.14,-116.86,-116.78
7616,33.525,33.525,33.705,33.165,-117.22,-117.14,-117.04,-116.86
7617,33.615,33.525,33.705,33.165,-117.14,-117.14,-117.04,-116.86
7618,33.705,33.615,33.525,33.525,-117.4,-117.4,-117.22,-117.14
7619,33.525,33.615,33.525,33.705,-117.22,-117.14,-117.14,-117.04
7620,33.525,33.615,33.525,33.435,-117.22,-117.14,-117.14,-117.14
7621,33.525,33.705,33.615,33.525,-117.22,-117.14,-117.14,-117.14
7622,33.525,33.615,33.525,33.705,-117.22,-117.14,-117.14,-117.04
7623,33.525,33.705,33.615,33.525,-117.22,-117.14,-117.14,-117.14
7624,33.885,33.885,33.885,33.525,-117.68,-117.58,-117.5,-117.22
7625,33.885,33.885,33.885,33.525,-117.68,-117.58,-117.5,-117.22
7626,33.975,33.885,33.885,33.525,-117.68,-117.68,-117.58,-117.22
7627,33.975,33.885,33.885,33.885,-117.68,-117.68,-117.58,-117.5
7628,33.975,33.885,33.885,33.885,-117.68,-117.68,-117.58,-117.5
7629,34.065,34.155,34.065,34.065,-116.96,-116.86,-116.86,-116.78
7630,34.065,34.155,34.065,34.065,-116.96,-116.86,-116.86,-116.78
7631,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7632,34.155,34.065,34.155,34.065,-116.86,-116.86,-116.78,-116.78
7633,33.885,34.155,34.065,33.975,-117.58,-116.86,-116.86,-116.86
7634,34.065,34.155,34.065,34.065,-116.96,-116.86,-116.86,-116.78
7635,33.885,33.795,34.065,34.065,-117.58,-117.58,-116.86,-116.78
7636,33.795,34.155,34.155,34.065,-117.58,-117.04,-116.96,-116.86
7637,34.245,34.065,34.155,34.065,-117.68,-116.96,-116.86,-116.86
7638,34.245,34.245,34.155,34.065,-117.68,-116.86,-116.86,-116.86
7639,34.245,34.245,34.245,34.155,-117.86,-117.76,-117.68,-117.04
7640,34.245,34.245,34.245,34.155,-117.86,-117.76,-117.68,-117.04
7641,34.245,34.245,34.155,34.065,-117.86,-117.76,-117.04,-117.04
7642,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7643,34.245,34.065,34.155,34.065,-117.68,-116.96,-116.86,-116.86
7644,34.245,33.885,34.155,34.065,-117.68,-117.58,-116.86,-116.86
7645,34.245,34.245,34.155,34.065,-117.76,-117.68,-116.96,-116.96
7646,34.065,34.065,33.975,34.065,-116.96,-116.86,-116.86,-116.78
7647,33.975,34.065,34.155,34.065,-116.96,-116.86,-116.78,-116.78
7648,33.885,34.065,34.065,34.065,-117.58,-116.96,-116.86,-116.78
7649,33.885,33.525,34.065,34.065,-117.58,-117.22,-116.96,-116.86
7650,33.885,33.525,34.065,34.065,-117.58,-117.22,-116.96,-116.86
7651,34.245,34.245,34.245,34.245,-117.86,-117.76,-117.68,-117.58
7652,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7653,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7654,34.245,34.245,34.245,34.245,-117.86,-117.76,-117.68,-117.58
7655,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7656,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7657,33.975,33.885,33.885,33.525,-117.68,-117.68,-117.58,-117.22
7658,34.155,33.975,33.885,33.615,-117.68,-117.68,-117.58,-117.4
7659,33.975,33.885,33.885,33.885,-117.68,-117.68,-117.58,-117.5
7660,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7661,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.58
7662,34.245,34.245,34.245,34.245,-117.86,-117.76,-117.68,-117.58
7663,34.245,34.245,33.885,33.885,-117.76,-117.68,-117.58,-117.5
7664,34.335,34.335,34.245,34.245,-118.67,-118.57,-118.57,-118.49
7665,34.335,34.245,34.335,34.245,-118.57,-117.86,-117.76,-117.76
7666,34.245,34.245,34.245,34.245,-117.86,-117.76,-117.68,-117.58
7667,34.245,34.245,34.245,33.885,-117.86,-117.76,-117.68,-117.68
7668,34.335,34.245,34.335,34.245,-118.57,-118.57,-118.49,-118.49
7669,34.515,34.515,34.515,34.515,-119.39,-119.29,-119.21,-119.11
7670,34.785,34.785,34.695,34.785,-118.13,-118.04,-118.04,-117.94
7671,34.425,34.785,34.785,34.695,-118.85,-118.21,-118.13,-118.13
7672,34.785,34.695,34.605,34.695,-119.11,-119.11,-119.11,-119.03
7673,34.695,34.605,35.055,34.965,-119.11,-119.11,-118.93,-118.85
7674,34.785,34.695,34.605,34.695,-119.11,-119.11,-119.11,-119.03
7675,34.785,34.695,34.605,34.695,-119.11,-119.11,-119.11,-119.03
7676,34.695,34.605,34.695,34.605,-119.29,-119.29,-119.21,-119.21
7677,34.605,34.695,34.605,34.695,-119.29,-119.21,-119.21,-119.11
7678,34.605,34.695,34.605,34.695,-119.29,-119.21,-119.21,-119.11
7679,34.605,34.605,34.605,34.605,-119.29,-119.21,-119.11,-119.03
7680,34.695,34.605,34.695,34.605,-119.29,-119.29,-119.21,-119.21
7681,34.605,34.695,34.605,34.695,-119.29,-119.21,-119.21,-119.11
7682,34.605,34.695,34.605,34.695,-119.29,-119.21,-119.21,-119.11
7683,34.785,34.695,34.605,34.515,-119.57,-119.29,-119.29,-119.29
7684,34.785,34.785,34.695,34.605,-119.57,-119.47,-119.29,-119.29
7685,34.785,34.785,34.785,34.695,-119.57,-119.47,-119.39,-119.39
7686,34.785,34.785,34.785,34.695,-119.57,-119.47,-119.39,-119.39
7687,34.785,34.785,34.605,34.515,-119.57,-119.47,-119.39,-119.39
7688,33.975,34.785,34.785,34.785,-120.01,-119.65,-119.57,-119.47
7689,34.695,34.605,34.695,34.605,-119.29,-119.29,-119.21,-119.21
7690,34.875,34.875,34.785,34.605,-119.65,-119.57,-119.57,-119.39
7691,34.875,34.785,34.875,34.785,-119.65,-119.65,-119.57,-119.57
7692,34.605,34.605,34.695,34.605,-119.83,-119.75,-119.65,-119.65
7693,34.965,34.965,34.875,34.785,-120.19,-120.11,-120.11,-120.01
7694,34.875,34.875,34.875,34.785,-120.38,-119.75,-119.65,-119.65
7695,34.695,34.785,34.695,34.785,-119.93,-119.83,-119.83,-119.75
7696,34.875,34.875,34.785,34.875,-120.38,-120.29,-120.19,-119.75
7697,34.875,34.875,34.785,34.785,-120.38,-120.29,-120.29,-120.19
7698,34.875,34.875,34.785,34.785,-120.38,-120.29,-120.29,-120.19
7699,34.875,34.875,34.785,34.785,-120.38,-120.29,-120.29,-120.19
7700,34.875,34.875,34.875,34.785,-120.38,-120.29,-120.19,-120.19
7701,34.695,34.785,34.695,34.605,-119.93,-119.83,-119.83,-119.83
7702,35.055,34.875,34.875,34.425,-120.64,-120.38,-120.29,-120.11
7703,35.235,35.235,35.145,35.415,-120.01,-119.93,-119.93,-119.75
7704,35.235,35.145,34.875,34.785,-120.11,-119.93,-119.93,-119.93
7705,34.785,34.695,34.785,34.695,-119.83,-119.83,-119.75,-119.75
7706,35.235,35.235,35.145,35.235,-120.01,-119.93,-119.93,-119.83
7707,35.235,35.145,35.145,34.875,-120.11,-120.01,-119.93,-119.93
7708,34.875,35.235,35.235,35.145,-120.38,-120.11,-120.01,-120.01
7709,35.595,35.595,35.235,35.145,-120.11,-120.01,-120.01,-120.01
7710,35.865,35.775,35.775,36.315,-122.18,-122.18,-122.08,-121.36
7711,36.855,36.855,36.855,36.765,-121.46,-121.36,-121.28,-121.28
7712,36.855,36.495,36.855,36.405,-121.54,-121.54,-121.46,-121.46
7713,35.955,35.865,35.955,35.955,-120.38,-120.38,-120.29,-120.19
7714,36.135,36.135,36.045,35.595,-120.74,-120.64,-120.64,-120.64
7715,36.135,36.045,35.775,35.595,-121.18,-121.1,-121,-120.74
7716,36.225,36.225,36.135,36.135,-120.82,-120.74,-120.74,-120.64
7717,36.225,36.135,36.135,36.045,-121.18,-121.18,-121.1,-121
7718,36.405,36.405,36.405,36.135,-120.92,-120.82,-120.74,-120.74
7719,36.405,36.405,36.315,36.225,-120.92,-120.82,-120.82,-120.82
7720,36.135,36.495,36.405,36.315,-121.1,-120.92,-120.92,-120.92
7721,36.135,36.495,36.405,36.315,-121.1,-120.92,-120.92,-120.92
7722,36.945,36.855,36.855,36.855,-121.46,-121.46,-121.36,-121.28
7723,36.945,36.855,36.855,36.855,-121.46,-121.46,-121.36,-121.28
7724,36.945,36.945,36.855,36.855,-121.46,-121.36,-121.28,-121.18
7725,37.215,37.305,37.215,36.945,-121.18,-121.1,-121.1,-120.92
7726,36.945,36.855,37.485,37.395,-121.46,-121.46,-121.28,-121.28
7727,37.305,36.855,37.305,37.215,-121.18,-121.18,-121.1,-121.1
7728,36.405,36.765,36.675,36.495,-120.82,-120.29,-120.29,-120.29
7729,36.315,36.225,36.225,36.135,-120.82,-120.82,-120.74,-120.74
7730,36.855,37.125,37.215,37.125,-121.18,-121.1,-121,-121
7731,36.945,36.855,36.855,37.305,-121.46,-121.36,-121.28,-121.18
7732,36.945,36.855,36.945,36.855,-121.46,-121.46,-121.36,-121.36
7733,37.215,37.125,37.125,36.945,-121.9,-121.72,-121.64,-121.54
7734,37.305,37.215,37.125,37.125,-122,-121.9,-121.72,-121.64
7735,37.215,37.125,37.125,36.945,-121.9,-121.72,-121.64,-121.54
7736,37.395,37.305,37.305,37.215,-122,-122,-121.9,-121.9
7737,37.485,37.305,37.395,37.305,-122,-122,-121.9,-121.9
7738,37.845,37.845,37.755,37.215,-122,-121.9,-121.9,-121.9
7739,37.305,37.395,37.305,37.215,-122.08,-122,-122,-122
7740,37.305,37.215,37.125,37.845,-122.18,-122.08,-122,-121.9
7741,37.215,37.755,37.665,37.665,-121.9,-121.82,-121.82,-121.72
7742,37.215,37.665,37.575,37.215,-121.9,-121.72,-121.72,-121.72
7743,37.665,37.665,36.945,36.855,-121.54,-121.46,-121.46,-121.46
7744,37.755,37.755,37.665,36.945,-121.54,-121.46,-121.46,-121.46
7745,37.215,37.125,37.125,36.945,-121.9,-121.72,-121.64,-121.54
7746,37.305,37.305,37.215,37.125,-121.1,-121,-121,-121
7747,37.755,37.755,37.665,36.945,-121.54,-121.46,-121.46,-121.46
7748,37.845,37.755,37.845,37.755,-121.46,-121.46,-121.36,-121.36
7749,37.845,37.755,37.845,37.755,-121.64,-121.46,-121.36,-121.36
7750,37.125,37.125,37.035,37.035,-121.64,-121.54,-121.54,-121.46
7751,37.845,37.845,37.755,37.845,-121.82,-121.72,-121.72,-121.64
7752,37.845,37.755,37.845,37.755,-121.46,-121.46,-121.36,-121.36
7753,37.845,37.755,37.845,37.755,-121.82,-121.82,-121.72,-121.72
7754,37.755,37.755,37.845,37.755,-121.46,-121.36,-121.28,-121.28
7755,37.845,37.755,37.845,37.755,-121.82,-121.82,-121.72,-121.72
7756,37.845,37.755,37.845,37.755,-121.64,-121.54,-121.46,-121.46
7757,37.935,37.845,37.935,37.845,-121.54,-121.54,-121.46,-121.46
7758,37.935,37.845,37.845,37.755,-121.64,-121.64,-121.54,-121.54
7759,37.845,37.935,37.845,37.755,-121.64,-121.54,-121.54,-121.54
7760,37.845,37.845,37.845,37.665,-121.82,-121.72,-121.64,-121.64
7761,37.845,37.935,37.845,37.755,-121.72,-121.64,-121.64,-121.64
7762,37.845,37.935,37.845,37.665,-121.72,-121.64,-121.64,-121.64
7763,37.845,38.115,37.935,37.845,-121.72,-121.64,-121.64,-121.64
7764,37.845,37.935,37.845,37.665,-121.72,-121.64,-121.64,-121.64
7765,37.845,37.935,37.845,37.665,-121.72,-121.64,-121.64,-121.64
7766,37.845,37.755,37.845,37.665,-121.82,-121.82,-121.72,-121.72
7767,37.845,38.115,37.845,37.755,-121.64,-121.54,-121.54,-121.54
7768,36.315,36.135,36.045,35.595,-118.85,-118.75,-118.75,-118.57
7769,36.135,36.045,35.865,35.775,-118.57,-118.57,-118.57,-118.57
7770,35.595,35.685,35.595,35.505,-118.57,-118.49,-118.49,-118.49
7771,35.595,35.595,35.595,35.505,-118.67,-118.57,-118.49,-118.49
7772,35.325,35.235,35.325,35.595,-119.21,-119.21,-119.11,-118.39
7773,35.415,35.415,35.325,35.325,-119.03,-118.93,-118.93,-118.85
7774,36.405,36.045,35.865,35.775,-118.85,-118.75,-118.67,-118.67
7775,36.495,36.405,36.315,36.225,-118.85,-118.85,-118.85,-118.75
7776,36.495,36.495,36.225,36.495,-118.85,-118.75,-118.75,-118.67
7777,36.225,36.225,35.955,36.405,-118.75,-118.67,-118.67,-118.57
7778,36.315,36.225,36.405,36.315,-118.67,-118.67,-118.57,-118.57
7779,36.855,36.855,36.765,36.765,-119.11,-119.03,-119.03,-118.93
7780,36.855,36.765,36.675,36.765,-119.11,-119.03,-119.03,-118.93
7781,36.855,36.855,36.765,36.405,-119.21,-119.11,-119.03,-118.85
7782,36.855,36.855,36.765,36.405,-119.11,-119.03,-119.03,-118.85
7783,36.855,36.765,36.855,36.765,-119.29,-119.29,-119.21,-119.21
7784,36.855,36.765,36.855,36.765,-119.29,-119.29,-119.21,-119.21
7785,36.855,36.855,36.855,36.765,-119.29,-119.21,-119.11,-119.03
7786,36.855,36.945,36.495,36.495,-119.39,-119.29,-119.03,-118.93
7787,36.945,36.855,36.855,36.855,-119.21,-119.21,-119.11,-119.03
7788,36.585,36.495,36.585,36.495,-120.19,-120.19,-120.11,-120.11
7789,36.945,36.855,36.855,36.855,-119.29,-119.29,-119.21,-119.11
7790,36.855,36.945,36.855,36.855,-119.29,-119.21,-119.21,-119.11
7791,36.945,36.855,36.855,36.855,-119.29,-119.29,-119.21,-119.11
7792,37.125,37.035,36.945,36.945,-119.39,-119.39,-119.29,-119.21
7793,37.035,36.945,36.945,36.945,-119.39,-119.39,-119.29,-119.21
7794,37.215,37.035,37.035,36.765,-119.57,-119.57,-119.47,-119.11
7795,37.215,36.855,36.855,36.855,-119.57,-119.29,-119.21,-119.11
7796,37.125,36.855,36.855,36.855,-119.47,-119.29,-119.21,-119.11
7797,36.945,36.945,36.855,36.855,-119.29,-119.21,-119.11,-119.03
7798,37.125,36.855,36.855,36.855,-119.47,-119.29,-119.21,-119.11
7799,36.855,37.395,37.305,37.215,-119.11,-118.85,-118.85,-118.85
7800,36.945,36.855,36.855,36.855,-119.29,-119.29,-119.21,-119.11
7801,37.665,37.575,37.575,37.035,-119.83,-119.83,-119.75,-119.57
7802,37.665,37.665,37.575,36.855,-119.93,-119.83,-119.75,-119.11
7803,36.945,37.395,36.945,36.855,-119.11,-119.03,-119.03,-119.03
7804,37.485,36.855,36.855,36.855,-119.83,-119.29,-119.21,-119.11
7805,37.125,37.035,36.945,36.855,-119.75,-119.47,-119.29,-119.29
7806,36.765,36.495,36.495,36.405,-120.29,-120.19,-120.11,-120.11
7807,36.855,36.945,36.855,36.765,-120.92,-120.82,-120.82,-120.74
